bidder_id,company_type,udyam_valid,udyam_expired,gst_registered,gst_status_active,gst_returns_filed_pct,pan_valid,itr_filed_last_year,income_tax_defaulter,epfo_applicable,epfo_compliant,esic_applicable,esic_compliant,make_in_india_local_content_pct,make_in_india_required_threshold,startup_india_claimed,startup_india_verified,nsic_claimed,nsic_verified,oem_authorization_required,oem_authorization_provided,blacklisted_flag,debarment_active,documents_missing_count,name_mismatch_across_docs,document_authenticity_score,turnover_consistency_ratio,years_since_registration,past_disputes_count,compliance_score,risk_level
BID00669,MSME,1,0,1,1,67.6,1,1,0,1,1,1,1,77.5,30,0,0,0,0,1,0,0,1,1,0,82.5,1.27,19,1,59.8,High
BID00670,MSME,1,0,1,1,65.0,1,1,0,0,1,0,1,50.9,20,0,0,0,0,0,1,0,0,3,0,82.1,0.87,24,0,87.4,Low
BID00671,MSME,1,0,1,0,61.7,1,0,0,0,1,1,1,81.1,50,0,0,0,0,1,1,0,1,1,0,98.3,0.94,18,0,59.9,High
BID00672,NSIC Registered,1,0,0,0,94.9,1,0,0,1,1,1,1,100.0,30,0,0,0,0,0,1,0,0,1,0,84.3,1.1,22,0,79.0,Medium
BID00673,MSME,1,0,1,1,100.0,1,1,0,0,1,1,1,57.9,50,1,1,1,1,1,1,0,0,2,0,100.0,1.05,20,0,94.7,Low
BID00674,Startup,1,0,1,1,100.0,1,1,0,1,1,0,1,22.2,30,0,0,0,0,0,1,0,0,0,0,73.7,1.39,16,0,93.7,Low
BID00675,Startup,1,0,1,0,97.6,1,1,0,1,1,1,0,40.3,20,0,0,0,0,1,1,0,0,0,1,91.7,1.33,6,0,78.8,Medium
BID00676,OEM,1,0,1,1,100.0,1,1,0,0,1,1,1,70.6,30,1,0,0,0,0,1,0,0,2,0,95.7,0.88,7,0,91.8,Low
BID00677,MSME,1,1,1,1,76.3,1,1,0,1,1,1,1,14.9,30,0,0,0,0,0,1,0,0,0,0,80.3,1.49,14,0,82.5,Medium
BID00678,MSME,1,0,1,1,67.7,1,1,0,1,0,0,1,59.2,50,0,0,0,0,0,1,0,1,0,0,70.4,1.24,5,0,58.2,High
BID00679,OEM,1,0,1,1,97.8,1,1,0,1,1,0,1,64.5,30,0,0,0,0,0,1,0,0,3,0,79.6,1.03,0,0,88.3,Low
BID00680,NSIC Registered,1,1,1,1,91.3,1,1,0,1,1,0,1,93.4,50,0,0,1,1,0,1,0,0,3,0,69.1,0.83,8,0,84.3,Medium
BID00681,NSIC Registered,1,0,1,1,86.6,1,1,0,1,0,1,1,87.8,30,0,0,0,0,1,1,0,0,2,0,75.1,0.98,6,0,81.5,Medium
BID00682,MSME,0,1,1,1,90.8,1,1,0,1,1,0,1,76.6,20,0,0,0,0,0,1,0,0,3,0,89.6,0.52,21,0,74.8,Medium
BID00683,MSME,1,0,1,1,89.8,1,1,0,1,0,0,1,0.9,30,0,0,0,0,0,1,0,1,3,0,100.0,1.14,19,1,54.9,High
BID00684,Large Enterprise,1,0,1,1,100.0,1,1,0,0,1,0,1,78.0,50,0,0,0,0,0,1,0,0,1,0,100.0,0.67,18,0,94.7,Low
BID00685,OEM,1,0,1,1,100.0,1,1,0,0,1,0,1,72.6,30,0,0,0,0,0,1,0,0,0,0,77.7,1.12,3,1,95.7,Low
BID00686,Large Enterprise,1,0,1,1,93.2,1,1,0,1,1,0,1,61.4,30,1,0,0,0,0,1,0,0,3,0,96.3,0.88,0,0,80.9,Medium
BID00687,Large Enterprise,1,0,1,1,97.7,1,1,0,0,1,1,1,11.7,20,0,0,0,0,0,1,0,0,1,0,80.6,1.03,8,0,93.9,Low
BID00688,MSME,1,0,1,1,92.7,1,1,0,1,0,0,1,35.6,50,1,1,0,0,0,1,0,0,3,0,74.6,0.85,1,0,83.0,Medium
BID00689,Large Enterprise,1,0,1,1,78.1,1,1,0,1,1,0,1,25.8,20,0,0,0,0,0,1,0,0,0,0,84.0,0.82,15,0,94.4,Low
BID00690,MSME,0,1,1,1,96.3,1,1,0,1,1,1,1,4.6,30,0,0,0,0,0,1,0,0,0,0,58.7,1.18,1,1,71.7,Medium
BID00691,MSME,1,0,1,1,64.1,1,1,0,0,1,1,1,54.9,20,0,0,0,0,0,1,0,0,2,0,64.8,0.84,2,1,79.7,Medium
BID00692,Startup,1,1,1,1,100.0,1,1,0,0,1,0,1,35.1,30,0,0,1,1,0,1,0,0,2,0,96.0,0.77,13,0,90.1,Low
BID00693,Startup,1,0,1,1,67.1,1,1,0,1,1,1,0,100.0,30,0,0,1,1,0,1,0,0,2,0,100.0,0.74,12,0,85.6,Medium
BID00694,MSME,1,0,1,1,89.3,1,1,0,1,1,0,1,50.8,20,0,0,0,0,0,1,0,0,0,0,55.1,1.21,16,1,85.2,Medium
BID00695,MSME,1,0,1,1,72.3,1,1,0,1,0,1,1,87.3,20,0,0,0,0,0,1,0,0,1,0,100.0,0.72,9,0,83.8,Medium
BID00696,Large Enterprise,1,0,1,1,93.3,1,1,0,1,1,1,1,15.8,30,0,0,0,0,0,1,0,0,0,0,98.9,1.0,2,1,97.2,Low
BID00697,MSME,1,1,1,1,84.5,1,1,0,1,1,1,1,41.7,20,0,0,0,0,0,1,0,0,2,0,80.8,1.55,3,0,81.8,Medium
BID00698,Large Enterprise,1,0,1,1,61.1,1,1,0,1,1,1,1,57.4,20,0,0,0,0,1,0,0,0,1,0,90.5,0.83,24,0,85.1,Medium
BID00699,MSME,1,0,1,1,91.3,1,1,0,0,1,1,1,32.3,30,0,0,0,0,1,1,0,0,1,0,100.0,0.8,4,0,95.9,Low
BID00700,Startup,1,0,1,1,76.3,1,1,0,1,0,1,1,44.4,50,0,0,0,0,0,1,0,0,2,1,99.7,1.27,10,1,69.6,High
BID00701,Startup,1,0,1,1,98.2,1,0,0,0,1,0,1,49.6,20,1,0,0,0,0,1,0,0,1,0,90.9,0.7,5,0,87.5,Low
BID00702,MSME,1,0,1,1,85.0,1,1,0,0,1,0,1,49.2,20,0,0,0,0,0,1,0,0,1,0,77.4,1.27,0,0,88.3,Low
BID00703,MSME,1,1,1,0,90.9,1,1,0,1,0,1,1,100.0,50,1,1,0,0,0,1,0,0,1,0,80.1,0.9,18,0,84.6,Medium
BID00704,MSME,1,0,1,1,70.6,1,1,0,0,1,0,1,64.5,20,0,0,0,0,0,1,0,0,0,0,93.4,1.23,6,0,95.9,Low
BID00705,MSME,1,0,1,1,76.2,1,0,1,0,1,0,1,67.0,30,0,0,0,0,0,1,0,0,1,0,91.5,1.11,22,0,79.2,Medium
BID00706,OEM,1,0,1,1,78.1,1,1,0,1,1,0,1,68.5,20,0,0,1,0,0,1,0,0,1,0,98.9,1.14,9,2,85.5,Medium
BID00707,MSME,0,1,1,1,97.9,1,1,0,1,1,0,1,70.3,30,0,0,0,0,1,0,0,0,1,0,67.7,0.89,11,0,71.2,Medium
BID00708,NSIC Registered,1,0,1,0,100.0,1,1,0,0,1,1,1,52.9,50,0,0,0,0,0,1,0,0,2,0,90.3,0.9,11,0,87.9,Low
BID00709,MSME,1,0,1,1,72.9,1,1,0,1,1,1,0,47.0,50,0,0,0,0,0,1,0,0,0,0,93.6,0.87,0,0,92.8,Low
BID00710,Large Enterprise,1,0,1,1,100.0,1,1,0,1,1,1,1,59.2,50,0,0,0,0,0,1,0,0,1,0,82.1,1.33,8,0,93.7,Low
BID00711,Large Enterprise,1,0,1,1,52.5,1,1,0,1,1,1,1,83.9,20,0,0,0,0,0,1,0,0,2,0,100.0,1.0,16,0,88.7,Low
BID00712,Large Enterprise,0,1,1,1,67.1,1,1,0,0,1,0,1,83.2,50,1,1,0,0,0,1,0,0,1,0,74.6,1.49,22,0,75.3,Medium
BID00713,Startup,0,1,1,1,70.6,1,1,0,0,1,1,1,49.0,20,0,0,0,0,1,1,0,0,2,1,84.3,1.06,11,0,74.2,Medium
BID00714,Startup,1,0,1,1,64.7,1,1,0,0,1,0,1,74.2,20,0,0,1,1,1,1,0,0,1,0,93.8,0.95,1,1,88.6,Low
BID00715,MSME,1,0,0,0,61.2,1,1,0,1,1,0,1,50.1,20,0,0,0,0,1,1,0,0,1,0,95.4,0.95,8,0,85.0,Medium
BID00716,OEM,1,0,1,1,91.2,1,1,1,1,1,0,1,55.8,50,0,0,0,0,0,1,0,0,2,0,82.1,0.83,11,0,84.0,Medium
BID00717,NSIC Registered,0,1,1,1,81.8,1,1,0,1,1,0,1,43.2,50,1,1,0,0,1,0,1,0,0,1,82.0,1.06,24,0,45.5,High
BID00718,OEM,1,0,1,1,90.7,1,1,0,0,1,1,1,50.5,20,0,0,0,0,1,1,0,0,1,0,93.4,0.98,24,1,93.8,Low
BID00719,MSME,1,0,1,1,95.4,1,1,0,1,1,0,1,88.5,50,0,0,0,0,0,1,0,0,2,0,90.6,0.85,3,1,92.5,Low
BID00720,Large Enterprise,1,0,1,1,89.0,1,1,0,1,1,1,1,57.3,20,0,0,0,0,0,1,1,0,1,1,86.1,0.99,21,0,60.1,High
BID00721,OEM,1,0,1,1,94.9,1,1,0,1,1,0,1,58.4,50,0,0,0,0,0,1,0,0,2,0,62.7,0.87,11,0,85.5,Medium
BID00722,MSME,1,0,1,1,84.0,1,1,0,1,1,0,1,18.8,30,0,0,0,0,0,1,0,0,1,0,86.8,1.07,17,1,87.9,Low
BID00723,MSME,1,0,1,1,67.2,1,1,0,0,1,0,1,47.3,50,0,0,0,0,0,1,0,0,0,0,100.0,1.18,2,1,98.0,Low
BID00724,Large Enterprise,1,0,1,1,100.0,1,1,1,0,1,1,1,49.0,50,0,0,0,0,1,0,0,0,0,0,92.1,0.84,21,0,82.2,Medium
BID00725,Large Enterprise,1,0,1,0,76.2,1,1,0,0,1,0,1,34.3,50,0,0,0,0,0,1,0,0,2,0,75.7,0.89,0,0,81.0,Medium
BID00726,NSIC Registered,1,0,0,0,71.0,1,1,0,1,1,1,1,55.5,20,0,0,0,0,0,1,0,0,1,0,67.5,0.77,22,0,77.0,Medium
BID00727,MSME,1,0,1,1,82.3,1,0,0,0,1,1,1,44.3,20,0,0,0,0,0,1,0,0,1,0,96.5,1.28,17,0,89.5,Low
BID00728,Large Enterprise,1,0,0,0,71.3,1,1,0,0,1,0,1,57.0,30,0,0,0,0,0,1,0,0,1,1,79.5,0.56,23,1,74.3,Medium
BID00729,MSME,1,1,1,1,78.7,1,1,1,1,0,1,1,58.0,30,0,0,0,0,0,1,0,0,1,0,100.0,0.84,20,0,76.3,Medium
BID00730,MSME,1,0,1,1,90.2,1,1,0,0,1,0,1,31.1,30,0,0,0,0,0,1,1,0,1,0,100.0,1.18,22,0,67.0,High
BID00731,MSME,1,0,1,1,90.2,1,1,1,1,0,1,1,45.0,20,0,0,0,0,0,1,0,0,1,0,83.2,0.84,7,0,78.1,Medium
BID00732,NSIC Registered,1,0,1,1,71.5,0,1,0,0,1,0,1,56.9,30,0,0,0,0,0,1,0,0,2,0,88.9,0.83,18,0,84.5,Medium
BID00733,Large Enterprise,1,1,1,0,77.7,1,1,0,0,1,1,0,84.6,30,0,0,1,1,0,1,0,0,1,0,90.4,1.17,21,0,79.9,Medium
BID00734,Startup,1,0,1,1,100.0,1,1,0,0,1,0,1,61.4,50,1,0,0,0,0,1,0,0,2,0,70.6,0.43,24,1,75.0,Medium
BID00735,MSME,1,0,1,1,92.4,1,1,0,1,1,0,1,38.5,30,0,0,1,1,0,1,0,0,1,0,100.0,1.01,3,1,93.0,Low
BID00736,NSIC Registered,1,0,1,1,100.0,1,1,1,1,1,0,1,65.0,50,1,1,0,0,1,1,0,0,0,1,91.0,0.86,22,0,74.6,Medium
BID00737,MSME,1,0,1,1,100.0,1,1,0,1,1,1,0,97.7,20,1,1,0,0,0,1,0,0,0,0,86.8,0.87,15,0,92.9,Low
BID00738,NSIC Registered,1,0,1,1,100.0,0,1,0,1,1,0,1,77.9,20,0,0,0,0,1,1,0,0,0,0,96.8,1.27,16,1,91.2,Low
BID00739,Startup,1,0,1,1,64.2,1,1,0,0,1,1,1,68.7,50,0,0,0,0,0,1,0,0,1,0,88.7,0.99,22,0,92.9,Low
BID00740,MSME,1,0,1,1,96.5,1,1,0,0,1,1,1,73.1,30,0,0,0,0,0,1,0,0,2,0,71.9,0.71,8,0,89.4,Low
BID00741,Startup,1,0,1,0,84.2,1,1,0,0,1,1,1,91.0,20,0,0,1,1,0,1,0,0,0,0,75.3,0.63,7,0,89.2,Low
BID00742,MSME,1,1,1,1,76.7,1,1,0,1,1,0,1,81.9,50,0,0,0,0,0,1,0,0,3,0,59.3,0.98,19,1,77.6,Medium
BID00743,Large Enterprise,1,0,1,1,87.5,1,1,0,0,1,1,1,69.2,20,0,0,0,0,0,1,0,0,1,0,85.8,0.66,18,0,92.1,Low
BID00744,Startup,1,0,1,1,99.2,1,1,0,0,1,0,1,81.7,20,0,0,0,0,0,1,0,0,1,0,91.6,1.3,6,0,92.9,Low
BID00745,MSME,1,0,1,1,92.5,1,1,0,0,1,0,1,28.0,30,0,0,0,0,0,1,0,0,1,0,82.8,0.72,11,1,83.3,Medium
BID00746,NSIC Registered,1,0,1,1,71.8,1,0,0,1,1,1,1,17.4,20,0,0,0,0,0,1,0,0,2,0,71.1,1.0,0,0,84.2,Medium
BID00747,MSME,1,0,1,1,96.1,1,0,0,1,1,0,1,58.9,50,0,0,0,0,1,1,0,0,2,0,79.1,0.51,23,0,80.4,Medium
BID00748,Startup,1,0,1,1,75.4,1,0,0,1,1,1,1,56.7,30,1,0,0,0,0,1,0,0,2,0,80.6,0.53,16,0,76.7,Medium
BID00749,OEM,1,0,1,1,88.3,1,1,0,0,1,0,1,41.4,50,0,0,0,0,0,1,0,0,3,0,95.4,0.95,22,2,80.7,Medium
BID00750,Large Enterprise,1,0,1,1,80.4,1,1,0,0,1,1,1,75.6,50,0,0,0,0,1,0,0,0,2,0,100.0,1.8,5,0,78.3,Medium
BID00751,MSME,1,0,1,1,81.7,1,1,0,0,1,0,1,8.4,50,0,0,0,0,0,1,0,0,2,0,52.2,0.86,23,0,76.6,Medium
BID00752,OEM,1,0,1,1,96.5,1,1,0,1,0,1,1,41.6,30,0,0,0,0,1,1,0,0,3,0,84.1,1.17,21,0,83.9,Medium
BID00753,Large Enterprise,1,0,1,1,69.4,1,0,0,1,1,1,1,42.9,20,0,0,0,0,0,1,0,0,2,0,77.8,0.88,4,0,80.1,Medium
BID00754,MSME,1,0,0,0,100.0,1,1,0,0,1,1,1,14.1,50,1,1,0,0,1,1,0,0,0,0,81.9,1.25,24,0,80.1,Medium
BID00755,MSME,0,1,1,1,57.7,1,0,0,0,1,1,1,92.4,20,0,0,0,0,0,1,0,0,1,0,95.1,0.98,19,0,79.8,Medium
BID00756,Large Enterprise,0,1,1,1,76.0,1,1,0,0,1,1,1,21.0,20,0,0,0,0,0,1,0,0,0,0,79.0,0.69,6,0,81.1,Medium
BID00757,Large Enterprise,1,1,1,1,90.6,1,0,0,0,1,1,1,40.3,50,0,0,0,0,0,1,0,0,1,0,93.2,0.94,21,0,85.6,Medium
BID00758,Startup,1,0,1,1,93.8,1,0,0,1,1,1,1,77.7,20,0,0,0,0,0,1,0,0,0,0,100.0,0.55,21,0,88.2,Low
BID00759,NSIC Registered,1,0,1,1,83.5,1,1,0,0,1,0,1,71.2,30,0,0,0,0,0,1,0,0,0,0,79.6,0.78,11,2,90.2,Low
BID00760,Large Enterprise,1,0,1,1,84.1,1,1,0,0,1,0,1,27.3,30,0,0,0,0,0,1,0,0,0,0,82.4,1.1,4,0,89.1,Low
BID00761,MSME,1,0,1,1,91.2,1,1,0,1,1,0,1,72.1,20,1,1,0,0,0,1,0,0,0,0,82.1,0.84,1,0,94.8,Low
BID00762,MSME,1,0,1,1,81.5,0,1,1,1,1,0,1,62.2,20,0,0,0,0,0,1,0,0,1,0,100.0,0.89,3,1,78.0,Medium
BID00763,MSME,1,0,1,1,100.0,1,1,0,1,1,0,1,100.0,30,0,0,0,0,1,1,0,0,2,0,79.0,1.23,16,0,87.9,Low
BID00764,Large Enterprise,1,0,1,1,97.6,1,1,0,1,1,0,1,65.1,20,0,0,0,0,1,0,0,0,0,0,100.0,0.87,24,0,88.6,Low
BID00765,MSME,1,0,1,1,98.1,1,0,0,0,1,1,1,51.5,20,0,0,0,0,0,1,0,0,1,0,84.6,1.13,24,0,92.7,Low
BID00766,Large Enterprise,1,0,1,1,70.5,1,1,0,1,1,0,1,33.6,20,0,0,0,0,0,1,0,0,2,0,87.0,0.85,7,0,90.0,Low
BID00767,Large Enterprise,1,1,1,1,83.8,1,1,0,1,1,1,0,36.4,20,0,0,0,0,1,1,0,0,6,1,94.9,1.23,19,0,62.3,High
BID00768,NSIC Registered,1,0,1,1,80.5,1,1,0,1,0,0,1,34.4,50,1,1,1,1,1,1,0,0,1,0,80.5,1.33,4,1,77.4,Medium
BID00769,MSME,1,0,1,1,69.9,1,1,0,1,1,0,1,89.3,20,0,0,0,0,0,1,0,0,2,0,96.8,0.51,16,0,87.8,Low
BID00770,NSIC Registered,1,0,1,1,90.4,1,1,0,1,1,1,1,55.4,30,0,0,0,0,0,1,0,0,1,0,81.7,0.75,19,1,89.0,Low
BID00771,MSME,1,0,1,1,76.9,1,1,0,0,1,0,1,69.1,50,1,1,0,0,0,1,0,0,3,0,72.2,0.94,3,1,85.7,Medium
BID00772,NSIC Registered,1,0,1,0,94.8,1,1,0,1,1,1,1,92.9,50,0,0,0,0,0,1,0,0,2,0,97.2,0.83,20,1,85.1,Medium
BID00773,MSME,1,0,1,1,68.9,1,1,1,1,1,1,1,0.0,30,0,0,0,0,1,1,0,0,1,0,92.3,1.21,17,1,76.8,Medium
BID00774,MSME,1,0,1,1,100.0,1,1,0,1,1,1,1,87.0,20,0,0,0,0,0,1,0,0,2,1,78.0,1.05,17,0,84.6,Medium
BID00775,Large Enterprise,1,0,1,1,71.6,1,1,0,1,0,0,1,56.4,50,0,0,0,0,0,1,0,0,1,0,98.8,0.76,17,0,85.8,Medium
BID00776,MSME,0,1,1,1,88.3,1,1,0,1,0,0,1,65.9,50,0,0,0,0,0,1,0,0,0,0,73.2,1.35,15,0,79.7,Medium
BID00777,MSME,1,0,1,1,96.9,1,1,1,1,1,0,1,34.3,20,0,0,0,0,0,1,0,0,0,0,90.1,1.35,10,0,82.3,Medium
BID00778,Large Enterprise,1,0,1,1,76.4,1,1,0,0,1,1,1,36.1,20,0,0,0,0,0,1,0,0,2,0,64.7,0.67,7,1,83.1,Medium
BID00779,Large Enterprise,0,1,1,1,97.8,1,0,0,0,1,0,1,67.2,30,0,0,0,0,0,1,0,0,2,0,80.3,0.85,11,0,82.1,Medium
BID00780,Large Enterprise,1,0,1,1,66.6,1,1,0,1,1,0,1,100.0,50,0,0,0,0,1,1,0,0,2,0,74.9,1.21,17,0,83.2,Medium
BID00781,Large Enterprise,1,0,1,1,100.0,1,1,0,1,1,1,0,80.1,20,1,1,0,0,1,1,0,0,2,0,69.9,1.23,21,1,80.5,Medium
BID00782,Startup,1,0,1,1,85.2,1,1,0,0,1,0,1,86.6,20,0,0,0,0,1,1,0,0,1,0,85.3,1.35,17,1,84.2,Medium
BID00783,MSME,1,0,1,0,76.1,1,1,0,0,1,1,1,50.2,30,0,0,0,0,0,1,0,0,1,0,89.0,1.62,7,0,82.0,Medium
BID00784,MSME,1,0,1,1,80.5,1,0,1,1,1,1,0,40.0,50,0,0,0,0,0,1,0,0,1,0,92.4,1.1,15,0,69.9,High
BID00785,MSME,1,0,1,1,97.1,1,1,0,0,1,1,1,35.5,20,0,0,0,0,0,1,0,1,5,0,85.0,1.32,16,0,58.4,High
BID00786,OEM,1,0,1,1,76.2,1,1,0,0,1,0,1,42.8,30,0,0,0,0,0,1,0,0,2,0,90.2,1.67,1,0,85.4,Medium
BID00787,Large Enterprise,1,0,0,0,73.8,1,1,0,0,1,1,1,3.7,50,0,0,0,0,0,1,0,0,0,0,71.5,1.0,20,1,73.9,Medium
BID00788,Startup,1,0,1,1,81.7,1,1,0,1,0,1,1,36.9,50,0,0,0,0,1,1,0,1,2,0,74.4,0.8,21,0,55.9,High
BID00789,Startup,1,0,1,1,67.3,1,1,0,1,0,1,1,41.0,50,0,0,0,0,1,1,0,0,3,0,84.8,1.06,14,1,76.3,Medium
BID00790,OEM,1,0,1,1,100.0,1,1,0,1,1,1,1,50.6,50,0,0,0,0,1,1,0,0,1,0,74.5,1.4,24,0,86.9,Medium
BID00791,MSME,1,0,1,1,76.5,1,1,0,0,1,1,1,58.3,30,0,0,0,0,0,1,0,0,1,0,85.1,1.45,21,0,87.8,Low
BID00792,Large Enterprise,1,1,1,1,97.5,1,1,0,0,1,1,1,64.1,20,0,0,0,0,1,1,0,0,0,0,77.2,1.04,23,0,93.6,Low
BID00793,Startup,1,1,1,1,88.1,1,1,1,1,1,0,1,54.6,50,0,0,0,0,0,1,0,0,0,0,83.1,0.96,6,0,80.1,Medium
BID00794,Large Enterprise,1,0,1,1,70.2,1,1,0,0,1,1,1,40.5,50,0,0,0,0,0,1,0,1,2,0,65.0,0.68,0,0,55.0,High
BID00795,MSME,1,0,1,1,84.9,1,1,1,0,1,0,1,5.9,20,1,0,0,0,1,1,0,0,4,0,64.5,1.02,1,2,59.1,High
BID00796,NSIC Registered,1,0,1,1,96.8,1,1,0,0,1,0,1,40.6,50,0,0,0,0,1,1,0,0,0,0,76.4,0.71,3,0,92.2,Low
BID00797,OEM,0,1,1,1,82.2,1,1,0,0,1,1,1,30.7,50,0,0,0,0,0,1,0,0,0,0,69.1,0.76,15,0,80.6,Medium
BID00798,Large Enterprise,1,0,1,1,100.0,1,1,0,0,1,1,1,66.7,20,0,0,0,0,1,0,0,0,1,0,53.5,1.06,11,1,78.8,Medium
BID00799,Large Enterprise,1,0,1,1,100.0,1,1,0,1,0,0,1,77.7,20,0,0,0,0,1,1,0,0,1,0,90.8,0.68,16,1,83.0,Medium
BID00800,OEM,1,0,1,1,98.8,1,1,0,0,1,1,1,78.5,50,1,1,0,0,0,1,0,0,0,0,96.7,1.09,23,0,95.3,Low
BID00801,Large Enterprise,1,0,1,1,78.1,1,1,0,0,1,1,1,73.9,20,0,0,0,0,0,1,0,0,0,1,95.5,1.24,3,0,86.0,Medium
BID00802,MSME,1,0,1,1,68.8,1,1,0,1,1,1,0,51.7,30,0,0,0,0,1,1,0,0,2,1,83.3,0.74,15,0,76.8,Medium
BID00803,Large Enterprise,0,1,1,1,75.8,1,0,0,1,1,0,1,42.0,30,0,0,0,0,0,1,0,0,3,0,83.0,0.85,6,1,69.7,High
BID00804,Large Enterprise,1,0,1,1,87.9,1,1,0,0,1,0,1,36.3,50,0,0,1,1,1,1,0,0,0,0,86.2,0.64,22,0,92.3,Low
BID00805,Startup,1,0,0,0,93.2,1,1,0,1,1,0,1,17.3,50,1,1,0,0,0,1,0,0,3,0,77.1,1.15,7,0,73.8,Medium
BID00806,Large Enterprise,1,0,1,1,52.4,1,1,0,0,1,0,1,79.8,20,1,1,0,0,0,1,0,0,0,0,62.9,0.63,24,1,80.0,Medium
BID00807,OEM,1,0,1,1,84.9,1,0,0,1,1,1,1,50.6,20,0,0,0,0,0,1,0,0,1,0,99.2,1.17,8,0,87.2,Low
BID00808,OEM,1,0,1,1,87.4,1,1,0,1,1,1,1,23.8,50,0,0,0,0,0,1,0,0,2,0,85.2,1.07,13,0,83.5,Medium
BID00809,Startup,1,0,1,1,80.8,1,0,0,1,1,1,1,34.3,50,1,1,0,0,0,1,0,0,1,0,84.4,1.54,22,1,78.1,Medium
BID00810,MSME,1,0,1,0,100.0,1,0,0,1,1,1,1,33.3,30,0,0,0,0,0,1,0,0,0,1,81.2,1.42,8,1,69.7,High
BID00811,OEM,1,0,1,1,91.3,1,1,0,0,1,1,1,56.1,20,0,0,0,0,1,1,0,0,2,0,92.1,0.7,14,2,85.2,Medium
BID00812,NSIC Registered,1,0,1,1,100.0,1,0,0,1,1,1,1,81.7,50,0,0,0,0,0,1,0,0,0,0,83.6,1.46,20,0,93.3,Low
BID00813,MSME,0,1,1,1,81.8,1,1,0,1,1,1,0,46.3,50,0,0,0,0,0,1,1,0,2,0,79.1,0.87,3,0,49.3,High
BID00814,OEM,1,0,1,1,99.1,1,1,0,1,1,1,1,0.0,20,0,0,0,0,0,1,0,0,1,1,81.0,0.8,2,0,82.2,Medium
BID00815,NSIC Registered,1,0,1,1,100.0,1,1,0,1,1,1,1,50.3,20,0,0,0,0,0,1,0,0,2,0,85.8,0.87,21,0,87.0,Low
BID00816,Startup,1,0,1,1,100.0,1,1,0,1,0,0,1,51.1,50,0,0,0,0,0,1,0,0,1,1,71.2,0.93,9,0,76.4,Medium
BID00817,Large Enterprise,1,0,1,1,68.6,1,1,0,0,1,0,1,49.4,50,0,0,0,0,1,0,0,1,0,0,100.0,1.54,24,0,60.8,High
BID00818,MSME,0,1,1,1,81.2,1,1,0,1,1,0,1,39.3,50,1,1,0,0,0,1,0,0,1,1,77.7,0.3,3,0,65.7,High
BID00819,MSME,1,0,1,1,79.8,1,1,0,1,0,1,1,60.4,20,0,0,0,0,1,1,0,0,1,0,75.5,1.46,17,0,88.3,Low
BID00820,MSME,1,0,1,1,92.3,1,1,0,1,1,1,1,56.7,50,0,0,0,0,1,1,0,0,1,0,80.5,1.21,10,1,87.9,Low
BID00821,NSIC Registered,0,1,1,0,95.3,1,1,0,1,0,1,1,54.4,50,0,0,0,0,1,1,1,1,0,0,95.9,1.04,18,1,23.1,High
BID00822,MSME,1,0,0,0,72.4,1,1,0,1,1,1,1,65.3,50,0,0,0,0,0,1,0,0,1,0,81.8,0.85,18,0,87.0,Medium
BID00823,MSME,0,1,1,1,86.0,1,1,0,1,1,1,1,44.3,30,0,0,1,1,1,1,0,0,2,1,99.0,0.98,17,0,76.4,Medium
BID00824,MSME,1,0,1,1,54.7,1,1,0,0,1,0,1,42.8,30,0,0,0,0,0,1,0,0,1,0,81.0,1.21,12,0,90.9,Low
BID00825,Startup,1,0,1,0,100.0,1,1,0,0,1,0,1,89.5,20,0,0,0,0,0,1,0,0,0,0,68.0,1.24,24,0,84.8,Medium
BID00826,OEM,1,0,1,1,77.3,1,1,0,0,1,1,1,69.0,50,0,0,0,0,1,1,0,0,3,0,75.0,0.79,3,0,84.2,Medium
BID00827,MSME,1,0,1,1,85.8,1,1,0,1,0,1,1,75.7,50,0,0,0,0,1,1,0,0,3,0,76.8,1.19,2,0,77.5,Medium
BID00828,MSME,0,1,1,1,80.4,1,1,0,1,1,1,1,85.7,20,0,0,0,0,1,1,0,0,0,0,92.8,0.85,15,0,91.2,Low
BID00829,Large Enterprise,1,0,1,1,100.0,1,1,0,1,1,1,1,68.1,20,0,0,0,0,0,1,0,0,2,0,79.5,0.96,13,1,90.8,Low
BID00830,Startup,1,0,1,1,42.4,1,0,0,0,1,1,1,78.2,20,0,0,0,0,1,1,0,0,1,0,70.8,1.33,9,0,82.1,Medium
BID00831,MSME,1,0,1,1,84.8,1,1,0,0,1,1,1,15.5,50,0,0,0,0,0,1,0,0,0,0,67.6,1.2,5,0,84.4,Medium
BID00832,Startup,1,0,1,1,83.4,1,0,0,1,1,1,1,60.1,30,0,0,0,0,0,1,0,0,1,0,63.0,0.6,7,0,82.5,Medium
BID00833,MSME,1,0,1,0,78.2,1,1,0,1,1,1,1,50.4,20,0,0,0,0,0,1,0,0,1,1,100.0,1.03,23,2,73.1,Medium
BID00834,MSME,0,1,1,1,100.0,1,1,0,0,1,1,1,96.9,50,0,0,0,0,0,1,0,0,2,0,76.0,1.1,15,0,83.9,Medium
BID00835,Startup,1,0,1,1,71.7,1,1,0,0,1,1,1,78.2,20,0,0,0,0,0,1,0,0,1,0,90.3,1.04,9,0,97.9,Low
